,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
FF,-1.550313876568371,1.1125305960885272,-2.1036965902851814,-1.535191611294361
6A,-1.4007604978516348,0.5980410405564953,-2.143976584451778,1.6050280532386343
98,2.2498095290417863,-1.4853299416987904,-0.08767669312275772,-2.4776211519460745
89,-0.5231473444294427,-1.2000000000000002,-0.4886368842029145,9.388538335133806
A7,4.869626838561606,0.0,-0.7257000000000002,0.1643610000000002
A8,-0.4401082496940323,-2.0010905997243866,-1.4415653780960802,1.8579450669535222
5A,0.07206105352606755,-1.2635541352143447,-1.1912652938410813,-1.2000000000000002
3A,0.25444481261029417,2.349395615762191,0.0,0.0
4B,2.3536429603255096,-0.637936001174405,-0.34834481602882816,-0.4778151392431833
A2,-0.6154107576052316,4.241170912308937,-0.6351697838647005,-0.41369999999999996
45,0.0,0.0,-0.5054402212435672,0.5697678747815218
99,-0.9746945903808429,-1.4918437441589072,-1.6534658396095547,3.070401328290826
B6,-1.3850323437589327,2.4075246704979882,-1.1948869070439616,-1.0055754703956379
3B,1.5,0.0,0.0,0.0
C9,0.606712976358044,-1.635887506966975,-1.0289018794341807,-1.3114532076976873
88,-0.891071915620054,-2.1,-1.8,6.698100729014901
49,0.0,-0.34143194734385873,-0.8534563048175505,4.712925026533028
0A,-0.17598148684989914,0.0,2.272609315290563,-0.4585494160589536
6B,2.6363035079172765,-0.6000000000000001,-1.2460132312299146,0.20516099999999993
29,0.0,0.0,-0.28617851108680536,0.3324830763108913
A3,0.0,0.0,0.3071999999999999,0.0
C8,-0.9,1.277246791347391,-0.23010813726306661,0.6000000000000001
BB,4.3687934601944605,0.0,-0.68155942644452,-1.038
69,0.3788366596760979,-2.024417991352585,0.07939050873589527,2.1364304687770583
7B,1.710504421600003,1.4398697949637962,0.0,8.63910418450652
7A,5.140231813988926,0.0,-1.9370703072326727,-0.7635840454294343
58,0.0,0.0,0.0,0.2795554795469365
8A,-0.11650344578347847,3.2054497188857884,-0.40800000000000003,-1.3845714901118684
A1,0.0,0.0,0.0,-1.8980293172981784
A6,-0.26904961513601877,1.6981529408313762,-1.0786018877968027,-0.5801041033381058
B8,0.0,-1.1307699370602582,0.0,1.4661687701537913
D6,-1.419243097222923,-1.5540000000000003,0.0,0.0
CB,0.0,1.5,0.0,0.0
BD,0.0,0.0,-0.8526414200727461,0.0
6D,-0.08870624240978398,0.0,0.0,6.20197962044673
6C,-0.03197337782400739,1.4189659268151047,0.0,0.0
9A,4.451940124523125,-0.3222293358846732,0.0,0.0
DC,0.0,0.0,0.0,0.5739802343090719
85,0.0,-0.8151049404029863,0.5418045736369461,-0.0010147871740726622
EB,0.6119705350260426,0.0,0.0,0.0
9B,0.0,0.0,0.0,1.6148615183504675
5B,0.579069942550201,0.0,0.14888189127295848,-0.7397851287072919
AA,5.54161240879251,-1.0846318093748792,-0.05324015904891556,0.0
B4,1.7880469607816294,-0.9354135726627079,-0.19107742255292642,-0.25611572791710563
5D,1.0024672913923542,0.0,0.0,0.0
AC,0.0,1.324853111402907,0.0,0.0
-3A,-0.649446026224751,0.0,0.0,0.0
8C,0.0,2.4687292054709724,-0.11559285505134152,0.0
7D,0.0,0.0,2.6924347336829078,0.0
BC,0.0,0.0,0.0,2.2820172348217276
38,0.0,2.5680112754137974,0.0,0.0
1A,0.5637620358076123,-0.7625604470261088,0.0,0.0
EC,0.38254239173099935,0.0,0.0,0.0
39,0.0,0.0,0.0,-0.7802771941673169
B9,2.865684751975506,0.8058612000105253,0.0,0.0
72,0.0,0.0,0.7434319662661759,0.0
4F,0.4319413942647541,0.0,0.0,0.0
2A,2.03647122842626,-0.2064954756313628,-1.5672981889339908,0.0
57,-2.4712059513800213,-2.2018565301590716,-4.070822401382292,-2.637000580314232
83,0.0,0.0,0.0,-0.5124780468259174
AE,0.0,0.0,0.0,-1.2135628122546784
D7,0.0,0.0,0.0,0.06992762405279894
CC,0.0,0.0,0.0,-1.5725290792458955
3C,0.0,0.0,0.0,0.13238615225110867
09,-0.6000000000000001,0.0,0.9,0.0
2B,0.0,-1.1176312484001627,0.0,0.0
F5,0.0,0.0,-0.548678468396702,0.0
9C,0.0,0.0,0.0,-0.3701873597788855
AD,0.002110830289580863,0.0,-1.7016197066727212,0.0
DD,0.0,-0.2939884403545155,0.0,0.0
