action_TFC,action_TFU,action_TNC,action_greedy,action_DFC,action_DFU,action_DNC,action_DNU,action_retreat
-988.6235597827798,284.4966096435924,-369.3634510171033,218.4358844440062,233.7662513825702,332.4607490059531,167.06014899673661,340.1506351566705,-1065.9022195110742
-1008.1563695469342,313.9767431445188,-374.9324100700337,267.6949898420345,258.6600338023827,320.59901635506475,182.956266383176,394.3367712673833,-1102.59013943808
-1002.7759104559501,343.87290940932746,-358.1573437436947,353.4534655530416,253.99252573975278,337.5603567929244,222.39658597376575,462.8528238803475,-1110.4270575293583
-1001.497219216684,324.0259870370537,-337.83850286196406,304.60675603713713,319.25207599003187,414.7035684721558,225.29238187700338,517.8228210286885,-1093.5985312929804
-1009.155215208498,360.1471557130901,-339.40387580385584,403.50459391583354,325.69099281622516,430.4631066350305,241.21824322206407,532.3475058902717,-1096.7161390985218
-1025.0164846454138,376.5309822235214,-288.04146528270826,402.74006336732145,319.30741715289645,512.2133228509338,252.98692881558867,552.1864168875645,-1107.8347870821965
-1019.8983686305673,469.39258381341983,-348.4117004208279,381.137384963449,302.7266670500986,564.8980751821916,238.2523433549244,518.7666556524117,-1078.3148997628793
-1036.7970055572512,536.0366642438983,-267.58351841006004,410.88015795284247,296.2225663062419,550.6951348557209,193.93164913901524,557.8190039568852,-1075.6646858790223
-1039.7402992786813,607.5930919299054,-262.689730915272,423.9489148869832,339.790269418231,631.6844826229913,219.7538104679613,580.9147504600207,-1079.1941781591936
-1049.8133817545831,720.2515782834491,-244.7542075349063,440.28376986695855,372.3110128214047,655.7135266412274,325.4481044197988,539.5921082704731,-1065.2285496694676
-1056.352652214459,785.7951287021345,-283.7997318050575,462.6434656880656,460.2516866572307,668.2992965119263,354.58752260023067,565.9775243064082,-1071.0473020911904
-1087.863164779858,837.7219425407956,-261.7052915649267,473.4701739093959,494.62112248994333,641.4095294770123,412.6477893658722,566.7375952247316,-1199.2138597742917
-1086.0249595386208,865.884428808994,-196.09232748159485,486.1099352896315,494.43315371425814,629.8750267138125,409.84862401249484,748.6539098399742,-1194.3660923493962
-1044.6254191866105,863.0844312802831,-268.43140872960777,531.1180221383736,537.8212388613439,662.2286712818208,488.58751437243575,754.0130232615807,-1221.1206035679202
-1105.2363367632645,879.5952061596809,-76.5251138539185,555.2995338820933,531.4654269347452,688.4188370421675,540.1289619002041,762.4711634245351,-1279.2299820728986
-1109.501874101988,948.0648016853822,-54.56773263698415,622.7434863222961,544.9494259927436,759.3857218049491,569.3957443275888,786.7733373283387,-1286.8615366774648
-1109.7597653048272,986.4255917338342,-39.19451927293264,633.8958975614648,536.0620033691316,793.8822071122936,530.8928831603225,857.7125199382372,-1264.010804253467
-1108.724119306551,1046.1079325134674,-69.50593278527538,720.3373899861417,576.7306156464065,805.4745968978837,582.6077746126218,860.3804874334398,-1196.3555123639483
-1149.0477133889358,1074.4586946812815,-87.95506265823752,757.5286871613268,611.9554948467403,934.385146940832,620.4423817754945,854.5941518599016,-1190.9805581001463
-1159.2983530337863,1083.8769537632083,-7.558662941129654,724.9178858421051,637.1614478254406,905.639075748895,586.3662174901724,841.866190489859,-1167.7690608848195
-1123.880114197204,1069.0281520258554,-83.69176783886968,836.5865875062898,818.226345937653,877.0971388927405,583.8180618167769,816.0903656868217,-1211.6904234918447
-1057.9977534991656,1083.34264437188,-78.40508516999631,866.7106996231239,835.2158604408963,907.7973121819891,522.2246380108575,846.9724939663968,-1247.2134074713713
-1029.1560439103218,1188.9209822086696,-65.05025527137377,908.358039445874,764.2469873428723,966.7819227699097,575.2651329558256,881.2683256499632,-1280.3063345053993
-1031.705607953201,1241.0611404338388,-75.94561398439996,921.0577721672755,747.7266485889393,985.953339926306,590.2000562495374,923.334484789406,-1299.6443520703488
-1002.5177081635858,1303.8292457690923,-81.03830893867459,913.7988685789901,744.258355532447,1075.269975173634,576.4693035998055,923.3239806070485,-1280.4479802851668
