,action_TFC_000,action_TFU_000,action_TNC_000,action_TNU_000,action_TFC_025,action_TFU_025,action_TNC_025,action_TNU_025,action_TFC_050,action_TFU_050,action_TNC_050,action_TNU_050,action_TFC_075,action_TFU_075,action_TNC_075,action_TNU_075,action_TFC_100,action_TFU_100,action_TNC_100,action_TNU_100
00000000000000000000000000000000000000000000011000000002000000000000000000000000000000000000000000000000000000000000000000000000000000210000000012000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000110000000022000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000032000000000000000000000000000000000000000000000000000000,0.0,31.433754091194157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000012000000000000000000000000000000000000000000000000000000,0.0,0.0,3.273986835590385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.985033313171932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4791519199920038,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,-1.6462500000000002,0.0
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000,0.0,3.1164380625907038,4.516713804227309,0.0,5.324611611912413,5.542261547232604,7.474484442425657,0.0,0.0,0.0,6.67453263675152,10.467048070368183,5.666168748464475,6.9604386418234725,6.662262807344352,0.0,2.120317776102472,0.0,0.0,0.0
00000000000000000000000000000000001200000000130000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000013000000000000000000000000000000000000000000000000000000,-12.758624999999999,-13.296936720903592,-31.32377365194165,-10.437350827148439,-10.119452935465498,-8.398815083807136,-7.004895673272986,-6.856888217581372,-6.978233739911639,-9.480536142563718,-6.962711086576096,-8.283304512282234,-8.423767936508327,-15.486744924736922,-4.310984858733499,-7.2185336165413645,-7.015551334796582,-7.470160956788021,-2.5304532959070842,-8.181331439460722
00000000000000000000000000000000000200000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000013000000000000000000000000000000000000000000000000000000,-6.0,-6.0,-18.0,-3.4246875,-4.093538464491262,1.2588354985248777,-2.1469131347458847,-4.692380003313423,-4.474813595799301,0.0,-3.496639045883428,-3.0,-6.0,-2.044264674230523,-4.5,-5.155806375284991,-6.0,-4.019789062500001,-4.5,-7.798288809852409
00000000000000000000000000000000000100000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000013000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.825,0.0,-3.0,0.0,0.0,-0.07500000000000018,-4.5,0.0,0.0,0.0,-3.4391567780863657,-6.28875
00000000000000000000000000000000000100000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000012000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8748392356189334,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,-4.900888740024247,0.0
00000000000000000000000000000000000100000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000011000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000001000000000000000000000000000000000000000000000000000000,0.0,16.850057883417684,0.0,0.0,0.0,0.0,-2.7365625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.969371998362832,0.0,0.0
00000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000010000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.229844658896242,0.0,0.0,6.53403009689154,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000020000000000000000000000000000000000000000000000000000000,0.0,0.0,4.36052692526566,0.0,7.364649044790638,2.3340211234072887,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,2.449386968034819,0.0,0.0,0.0,10.150796160257475,4.166219699609499
00000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,-3.0,0.4071926824168619,1.2075285226335974,0.0,0.0,2.6625518540367077,4.502566921263785,0.0,0.0,0.0,8.201137437212404,15.990602252584328,0.0,0.0,0.0
00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000,1.4862103623895058,-29.01662965203119,1.6279209130211312,4.6314180723507405,2.848067611090392,1.9821517880891228,0.0,0.0,0.0,0.0,0.0,6.5199761423460565,4.340293126729909,-0.18375000000000008,0.0,-0.7028906156249999,0.0,0.0,0.0,2.1858941226512973
00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000,-3.0,0.0,0.0,-0.701478123033138,5.634096039105719,-1.65,4.819500857266125,0.0,0.0,2.59401417008414,0.0,0.0,2.4333454520121847,0.0,0.0,-4.52365423599183,0.0,0.0,0.0,0.0
00000000000000000000000000000000001100000000130000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000003000000000000000000000000000000000000000000000000000000,-13.29170486737368,-8.493915670360453,-9.0,-9.0,-7.400343718635458,-8.904513281249999,-10.309922960449219,-6.375,-10.969105429632698,-6.420023437499999,-8.926771932609219,-7.317222856117292,-14.030625,-11.967803488541094,-6.3253611620136585,-11.23803292125682,-9.75,-10.162500000000001,-4.683519649279533,-9.915113847656249
00000000000000000000000000000000000200000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000003000000000000000000000000000000000000000000000000000000,-9.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.807597870526516,0.0,0.0,0.0,0.0,-3.0
00000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000003000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.475,0.0,0.0,12.267506937551705,0.0,0.0
00000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000011000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,16.61534594494297,-0.2999999999999998,0.0,0.0,0.0,3.4886736566092176,9.973148547042268,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000021000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,3.2296703596757617,5.005311647826566,4.079007784049258,0.0,0.0,6.138338874627465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000020000000000000000000000000000000000000000000000000000000,0.0,10.311458208883282,0.0,4.165948434447652,0.0,0.0,0.0,0.0,0.0,0.0,7.119053837325557,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0
00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021000000000000000000000000000000000000000000000000000000,7.816137203176865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.195788057656234,0.0,0.0,0.0,0.0,24.498639594119588,2.451706705383872,0.0,0.0,0.0,7.537129298791804
00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.185729299240315,0.0,0.0,0.0,0.0,16.640930086515873,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000,12.2591648140981,12.406989416823958,10.872347449867284,9.976730516125654,13.015258098774716,12.13015849645571,0.0,7.902883090828864,11.270247809471522,6.7241860326706915,0.0,12.209354222843249,0.0,0.0,8.970982184726523,20.985021743173885,0.0,0.0,11.678715532551406,0.0
00000000000000000000000000000000000300000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000013000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.448279497646052,0.0,2.8604832741313215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.25,0.0,0.0
00000000000000000000000000000000000100000000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000011000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-1.5,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000100000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000011000000000000000000000000000000000000000000000000000000,-1.5,0.0,0.0,0.0,-1.0515904169833248,-1.4002102394813223,0.0,0.0,0.0,0.0,-1.9125000000000005,0.0,0.0,0.0,8.777101036885874,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,6.14203567591791,2.0376541894456466,3.677154771569268,0.0,0.0,0.0,0.0,0.0,1.35,0.0,-7.5,-2.6050218750000003,-4.949947016840198,0.0,0.0
00000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000011000000000000000000000000000000000000000000000000000000,0.0,-3.0,0.0,0.0,0.0,0.0,4.413320935311677,8.931738827846324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.959310168451957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5
00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,13.205414391480483,0.0,0.0,0.0,0.0,0.0,0.0,2.8933157727257415,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.497668843192935,0.0,0.0,2.89475391515625,0.0,0.0,7.3212230589384575,0.0,7.436903931622305,0.0,0.0,26.330537736278202
00000000000000000000000000000000000100000000060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000013000000000000000000000000000000000000000000000000000000,0.0,4.32375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000100000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000012000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,2.212270588270817,0.0,0.0,0.0,0.0,10.420654269186972,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000011000000000000000000000000000000000000000000000000000000,0.0,0.0,-3.0,0.0,-0.6806139554114781,0.0,0.0,6.797144580426326,0.0,0.0,0.0,5.978754944400266,-1.4002102394813223,0.0,0.0,0.0,0.0,0.0,0.43196268472811594,0.0
00000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000031000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,3.7125
00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000012000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.792456558858226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,0.0
00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000002000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.491538920071715,0.0,0.0,2.000057641213376,0.0,-3.0,0.0,0.0,0.0,-6.0
00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000012000000000000000000000000000000000000000000000000000000,-4.5,14.262587760054727,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000300000000130000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000013000000000000000000000000000000000000000000000000000000,-15.362901856873744,-6.840008639648438,-1.7999999999999998,-0.5355594600280096,-1.5,-3.278252880377865,-6.825,-1.9500000000000002,-4.5,-1.7139375,-6.929477980733407,-1.768865625,-7.209216528020654,-8.948215429687501,-2.5792736188236836,-2.3231249999999997,-2.285189809739892,1.5419188430758521,-4.95,-3.0
00000000000000000000000000000000000000000000150000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000013000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,0.0,0.0,0.0
00000000000000000000000000000000000000000000130000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000012000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000012000000000000000000000000000000000000000000000000000000,-3.0,0.0,-3.0,-0.3658409579252886,6.546000183136069,0.0,0.0,0.0,0.0,-3.0,-3.8999999999999995,0.0,5.5600715370314555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000011000000000000000000000000000000000000000000000000000000,11.664375,0.0,0.0,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000001200000000130000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000023000000000000000000000000000000000000000000000000000000,-21.0,-14.844747686092294,-10.575,-14.065646538220275,-9.43243701605713,-11.14797063516682,-11.172041626025024,-14.487225272785684,-10.044849605775376,-17.362394770886173,-12.480482491202391,-11.99918126914916,-14.959657937879632,-10.741604993852402,-12.160698873495608,-12.5625,-15.183026443556678,-9.779335970170685,-11.7,-12.56394979924602
00000000000000000000000000000000000300000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000023000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4,0.0,0.0,1.00186640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.825
00000000000000000000000000000000000100000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000013000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,-0.825,0.0,0.0,0.0,0.0,0.0,0.0,-1.9490624999999984,0.0,0.0,-7.624499999999999,0.0,0.0,0.0,0.0,0.0,11.503200462530382
00000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000012000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,3.7489687500000004,0.0,0.0,-3.824578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.902785253811022,0.0,0.0
00000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000021000000000000000000000000000000000000000000000000000000,0.0,0.0,0.27447988120314015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2462448946422278,0.0,15.251146447602142,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000130000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000001000000000000000000000000000000000000000000000000000000,0.0,0.0,0.675,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000001000000000000000000000000000000000000000000000000000000,0.0,0.0,-0.45206250000000003,0.0,0.0,-1.5,0.0,0.0,0.0,14.129796884926442,0.0,0.0,4.03515606059846,5.4882430904976065,0.0,0.0,0.0,0.0,0.0,0.0
00000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000010000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699889357910614,0.0,0.0
00000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5382028025435628,0.0,0.0,0.0,0.0,0.0,7.255981378532038
00000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
