,action_ATK_nearest,action_ATK_nearest_weakest,action_MIX_lure,action_MIX_gather
0B,-2.4000000000000004,-0.23618624927418758,-0.4226102567535275,-0.4692540066623394
CC,0.0,-0.6100283465215435,0.48595752059495845,7.768227185051538
CA,0.0,-1.17,-0.03399949479242368,5.191083673876273
-3A,0.0,0.0,0.0,0.05172523778941262
BA,0.0,0.0,0.08902780460386035,4.02606446642467
29,0.0,0.02638983044788419,0.0,0.0
72,2.555528559579417,-1.6752795868110575,-0.3247268944733746,0.0
7D,0.0,0.0,0.0,0.5219389132554453
93,0.0,0.0,1.2601820659670604,0.0
D6,0.0,0.885909241861697,0.0,-0.9
C5,0.0,2.9751195678509093,-0.01045087131858935,0.0
1B,1.4257230783237045,0.0,0.0,0.0
D7,-0.41434360310984775,0.0,0.0,0.0
5C,1.936332616648051,0.0,0.0,0.0
3C,0.0,0.0,0.0949809822654708,0.0
2B,0.0,0.0,0.0,-0.019709995125987145
48,2.043257460677976,0.0,0.0,0.0
AC,0.0,0.11182208361825473,0.0,0.0
AE,0.9976512255014598,0.0,0.0,0.0
F5,0.0,0.0,0.7135458887073136,0.0
