,action_TFC,action_TFU,action_TNC,action_greedy,action_DFC,action_DFU,action_DNC,action_DNU,action_retreat
00B3000F3208000F3208000F,0.0,5.584919911733811,0.0,-1.5,0.0,-1.2999054139704782,0.0,0.0,0.0
00A5100F3200B00F3200B00F,0.0,0.0,-4.5,0.0,0.0,2.0333710111082004,0.0,0.0,0.0
00A5100F4200A00F4200A00F,0.0,0.0,0.0,0.0,14.918507047202771,-3.0,0.0,-1.8271875,0.0
00A6100F4300A00F4300A00F,-3.0,0.0,-1.5,-0.825,-3.0,10.270544653556076,0.0,0.0,-6.0
E450000F4400E00F4400E00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00B5200F4300B00F4300B00F,-1.5,0.0,0.0,0.0,0.0,-10.5,0.2138402464720741,-3.0,0.0
00A6300F4230B00F4230B00F,0.0,0.0,0.0,0.0,15.75,0.0,0.0,0.0,0.0
00C5500F4330C00F4330C00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.011697253959255
00A4000F210B000F210B000F,-0.4777746679687507,-1.4453469108919288,0.0,8.69129878834845,0.0,0.0,4.275,0.0,-3.0
00B4100F3200B00F3200B00F,-0.3156463651879511,0.0,0.0,-1.5,6.386667397245736,0.0,0.0,0.0,-0.056446547324198404
0092000F3207000F3107000F,0.0,0.0,0.0,0.0,7.5,0.0,-3.0,-3.0,0.0
0530000F3105000F3105000F,0.0,1.4198806726983877,0.0,10.549030700301845,0.0,0.0,0.47438408601018134,0.0,0.0
7200000F2150000F2150000F,12.361796283263823,0.0,2.040148142656371,0.0,10.610849522206104,0.0,0.0,0.0,0.0
00B3100F2508000F3308000F,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0
0095100F3209000F3209000F,0.0,0.0,-2.821535753362795,-7.5,9.846771051539534,0.0,-0.42937499999999984,0.0,0.0
00A3000F3209000F3209000F,-1.5,-1.111366973728071,0.0,25.739310041609784,-3.0,0.0,0.0,-3.0,0.0
00A4000F3209000F3209000F,-10.5,0.0,6.984664952888451,-1.5,0.0,12.065573330742042,-14.865641454332396,-6.0,0.0
00B4000F3208000F3208000F,0.0,0.0,0.0,0.0,5.827500000000001,0.0,0.0,0.0,-1.5
00A3000F3307000F3307000F,0.0,11.902785003002375,0.0,0.0,0.0,0.0,-7.5,0.0,0.0
0632000F3106000F3106000F,-9.0,0.0,-12.0,-2.325,0.0,0.0,0.0,10.362746650279458,0.0
10A4000F3308000F3308000F,0.0,0.0,0.0,3.75,0.0,0.0,-1.5,0.0,0.0
1094000F3207000F3307000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1094000F3308000F3308000F,0.0,0.0,43.724647035831154,0.0,0.0,0.0,0.0,0.0,0.0
1085100F3400900F3400900F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073000F3206000F3206000F,0.0,0.0,0.0,39.11831073828608,0.0,0.0,0.0,0.0,0.0
0090000F2070000F2070000F,-0.1979838131647753,5.801562859777368,0.0,-1.2275156157440252,0.0,-2.4865451420417886,0.0,0.0,-1.5
0520000F2060000F2050000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0080000F2060000F2060000F,0.320625,3.468103383741892,-1.5,1.2526052586355556,-1.5,5.665571955606345,-0.5280837991088656,1.9966058102263187,-1.69069013179722
0070000F0070000F0070000F,0.0,0.0,1.8193828510542032,0.0,0.0,0.0,0.0,-3.810358201165456,0.0
0050000F0050000F0050000F,0.0,0.0,0.0,2.020138133197333,0.0,-4.416613474508781,0.0,0.0,0.0
00B3000F300B000F300B000F,-3.0,4.414999576995736,-4.5,-2.8324224901718846,3.0786782350130655,0.0,-3.0,-2.3414940677119302,0.0
000D000F100C000F100C000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6297951007326879,-1.5
000F000F100D000F200D000F,0.0,0.0,2.2883933740381,0.0,0.0,0.0,0.0,0.0,0.0
000F000F200D000F200D000F,0.0,7.297844437628267,0.0,0.0,0.0,0.0,0.0,-1.5,0.0
000F100F3000E00F3000E00F,-3.75,6.939001370463727,-0.7147434964115915,-3.0,0.0,-0.3081273734058769,-0.5573233930558052,0.0,-1.8652390772323089
00A3000F300B000F300B000F,0.0,2.7839925154443774,-0.4593750000000001,0.0,0.0,0.0,-1.5,0.9138286752935216,0.0
000F300E3300E00F3300E00F,-4.5207994117990715,1.8187711953147943,0.0,13.616441194220885,-1.44891114711792,3.290027859913902,0.0,-0.1499999999999999,0.0
0085000F2209000F2209000F,-3.73013226783322,0.0,0.0,0.0,0.0,0.0,0.0,-0.8749153227313893,-6.0
0095000F3209000F3209000F,-4.5,-6.0,-9.502242032475511,-4.390526598058736,-0.9469048564738536,8.806215650972613,-5.667510888069048,-3.057779495313956,-6.0
00B2000F2209000F2209000F,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
00B2000F3208000F3208000F,0.0,0.0,0.0,-2.2825829215027564,0.0,6.894696263232667,-6.0,-1.3476967794052668,0.0
0091000F3007000F3107000F,0.0,0.0,0.0,0.0,2.994933904733605,0.0,0.0,-1.350847065754853,-1.5
0091000F3106000F3106000F,11.178066120701214,0.0,-3.1957056331250815,-4.5,0.0,0.0,0.0,-2.0812828125,-1.5
0530000F2105000F2105000F,0.0,14.03814938485695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10A3000F3208000F3208000F,23.19335198393618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00A4000F310B000F320A000F,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
0095000F310A000F3109000F,0.0,-6.279805492704057,0.0,0.0,0.0,0.0,-0.8250000000000002,0.0,0.0
0510000F2140000F2140000F,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0
5100000F2130000F2130000F,0.0,0.0,0.0,0.0,17.396795182629813,0.0,0.0,0.0,0.0
0631000F2206000F2206000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.24326038691201,-1.5094389817556233
00A1000F3009000F3008000F,0.0,0.0,4.344162140314919,10.344162140314918,0.0,0.0,0.0,-1.5,0.0
00A1000F3008000F3008000F,0.0,0.0,0.0,0.0,-1.2642627214608564,9.504249943818959,0.0,-0.20163488884026615,6.4928404844992915
9200000F2107000F2107000F,0.0,0.0,0.0,0.0,9.946171278709443,0.0,0.0,0.0,0.0
8100000F2060000F2060000F,0.0,13.668605740598977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0094000F2109000F2209000F,0.0,0.0,0.0,0.0,0.0,9.310377730715686,-0.30890111114135754,0.0,0.0
0095100F3200A00F3200A00F,0.0,0.0,0.0,0.0,-1.5,0.0,0.0,0.0,0.0
A200000F2109000F2109000F,0.0,0.0,0.675,0.0,0.0,0.0,0.0,0.0,0.0
8200000F2106000F2106000F,0.0,0.0,0.0,0.0,0.0,0.0,13.760845664567139,0.0,0.0
0092000F2108000F2107000F,0.5506548994163492,0.0,0.0,0.0,0.0,0.0,5.798430884637785,0.0,0.0
0630000F2106000F2106000F,0.0,-0.15369227815418052,-10.208544144799703,0.5967971588560608,6.53310114193992,0.0,0.0,0.0,0.23078468012162823
0080000F3060000F3060000F,-1.4470573054638296,-5.837009949193768,-0.1499999999999999,0.0,4.269905244693329,0.0,0.0,0.0,-3.0
0090000F3007000F3007000F,-1.5209112536984333,-0.5611469064392796,-0.0848025907935448,3.271639136234322,-1.9875,12.365331605963725,-0.13928170796944667,-2.4493870285964796,0.0
0091000F2107000F2107000F,-0.10918866543701089,-3.3698121309100495,-8.852516672425422,-3.75,0.6081146476133705,-5.885723243681885,-3.212604798042901,10.636655271378316,-17.92811714476383
0631000F3107000F3107000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.514535511320613,0.0
0540000F2150000F2150000F,-1.4697013691957885,37.60147153784413,-1.19625,0.0,0.0,0.0,-3.0,6.70287282707657,-6.0
5200000F2140000F2140000F,0.0,0.0,19.700865008961287,7.308647134684704,0.0,0.0,0.0,0.0,0.0
6100000F2140000F2140000F,0.0,0.0,0.0,0.0,0.0,0.0,23.908171787206662,0.0,10.209575077599169
00B2000F2109000F2109000F,0.0,0.9544687499999998,-3.0,-4.5,0.0,7.426388358787987,0.0,0.0,0.0
0095000F3109000F3109000F,-2.9668650907935454,0.0,0.0,0.0,0.0,0.0,4.487536972247597,0.0,-6.0
00A3000F2307000F3307000F,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0081000F2206000F2206000F,32.67032054721385,13.663565674040942,0.0,13.942187931311013,0.0,0.0,0.0,0.0,0.0
1083000F3207000F3207000F,0.0,15.912325919006667,0.0,0.0,0.0,35.5060264798279,0.0,0.0,0.0
00A4000F3308000F3308000F,6.918746011356112,11.758178831176387,14.45153680575896,0.0,10.440606649938642,0.0,0.0,15.8474695569821,17.843461311160297
0070000F1060000F1060000F,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0510000F1050000F1050000F,0.0,0.0,0.0,-3.0,6.4511613936047825,0.0,0.0,0.0,0.0
0080000F1060000F1060000F,0.0,0.0,0.0,11.170833888824985,0.0,0.7583189654380442,0.0,0.0,0.0
0090000F2070000F1070000F,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0
0520000F2060000F2060000F,0.0,0.0,0.0,0.0,0.0,4.411533051172269,0.0,0.0,-1.53914422265625
0622000F3107000F3206000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.74794658519722,0.0
00A1000F2107000F2107000F,-2.129469424076098,1.724238387622505,-3.67125,0.0,12.570064834850745,0.0,-0.7349922523334118,0.0,-3.3624912005622347
0531000F2206000F2206000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0622000F3206000F3206000F,-7.5,-3.440165812687356,-18.0,4.5,-5.398822964554402,-7.5,-3.755773213737549,11.248792972572685,-6.0
D210000F3200B00F3200B00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C210000F3209000F3209000F,14.0187815353204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A210000F3208000F3208000F,0.0,0.0,6.49369830251822,0.0,0.0,0.0,0.0,0.0,16.629453937907698
00A2000F2108000F2208000F,0.0,11.046785754789829,0.0,0.0,0.0,0.0,-9.0,-0.8999999999999999,0.0
9510000F3209000F3209000F,0.0,8.295223735692149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0090000F2007000F2007000F,0.7703580853338443,1.0103466026554937,-1.0504235328774267,0.0,0.0,8.66708083537498,0.0,-1.8620950636927849,-7.514548223563545
00A0000F2107000F2107000F,0.0,0.0,0.0,2.29030377436249,0.0,0.0,0.0,0.0,0.0
0091000F2008000F2008000F,-0.7467543749999996,-0.34003375882161646,-1.5,0.0,-0.5036201834429574,1.2756056573205812,1.0613199117894179,1.7986663774917266,-8.55540077016078
0531000F2105000F2105000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.559196062961374,0.0
0060000F0060000F0060000F,0.0,0.0,0.0,0.0,0.06805450207607737,0.0,0.0,0.0,2.990886141358021
00A3000F3108000F3208000F,12.208177010456867,-1.5,-1.6590213843692543,0.0,0.0,-3.3894862467643057,0.0,0.0,0.0
0530000F2050000F2050000F,0.0,0.0,0.0,-9.0,-0.18260186888782792,0.0,-1.5269426647446576,-1.733336767682093,-5.2451232421875
0631000F3106000F3106000F,0.0,-1.5126510153698058,-8.300391690430523,-6.451257777434504,0.0,0.0,4.625326355811131,-6.144722410265101,-7.649654536294319
0531000F3206000F3206000F,52.76590072865437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0074000F2207000F2207000F,7.213468140406132,0.0,10.119622847169127,0.0,0.0,8.191749035453016,10.359742748718912,27.093633113888743,0.0
000F100E3200D00F3200D00F,0.0,0.0,0.0,0.0,0.0,-6.951124374250293,-1.5,9.2475,0.0
000F200F2200E00F2200E00F,0.0,3.2606478966759633,0.0,1.9100625,0.0,1.5,0.0,0.0,0.0
000F200E4000F00F4000F00F,0.0,0.0,0.0,0.0,4.06903115405682,1.8037413584904125,0.0,-1.5,0.0
0090000F1008000F1008000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.843922834657632,0.0
0530000F3060000F3060000F,0.0,0.0,0.0,0.0,0.0,10.476608723891271,0.0,0.0,0.0
0630000F3060000F3060000F,0.0,0.0,0.0,-6.0,12.70227275092331,0.0,0.0,-1.5,0.0
0530000F2150000F2150000F,0.0,2.340480797700314,-0.17972147822039775,3.992725884318232,0.0,4.714131217709043,7.179521511381396,0.0,0.0
0530000F3060000F3050000F,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0430000F2140000F2140000F,0.0,5.881797886866152,0.0,1.0088237894151604,2.7208535244670697,0.0,0.0,0.0,0.0
0510000F2140000F2130000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100000F2130000F2130000F,0.0,0.0,19.439193708007124,0.0,0.0,0.0,0.0,0.0,0.0
00A5000F3200A00F3200A00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,-3.75
100F200F4300D00F4300D00F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100E100F3200B00F3200B00F,0.0,0.0,0.0,0.0,0.0,6.400742266525273,0.0,0.0,0.0
0621000F2206000F2206000F,0.0,-0.8697950769654704,0.0,5.702914073586239,0.0,0.0,33.64099552382801,9.82651253518777,0.0
0090000F2060000F3060000F,0.0,0.0,0.0,-3.0,0.0,-1.7397618689201695,0.0,0.0,0.0
0430000F2150000F2150000F,0.0,0.0,0.0,0.0,0.0,0.0,16.78424345779184,0.0,0.0
0430000F2040000F2040000F,0.0,0.0,0.0,0.0,0.0,12.072433175542837,0.0,-1.5,0.0
0095000F220A000F220A000F,-1.0813522654911416,0.0,-4.360699585230465,-0.7007575392402035,-2.5767740030622766,0.0,8.676803831167636,3.225813173346597,0.0
1000F00C1000F00C1000F00C,0.0,1.645226317310145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000F00F0000F00F0000F00F,0.0,0.0,2.297644119504214,0.0,0.0,0.0,0.0,0.0,0.0
0540000F3150000F3150000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0440000F2150000F2150000F,-6.0,0.0,0.0,0.0,0.0,0.0,-0.030969186466447418,-1.5,0.0
0530000F2106000F2105000F,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0510000F2040000F2040000F,0.0,0.0,-1.5,-1.5,0.0,0.0,-1.3239903220918512,0.0,0.0
6200000F2140000F2140000F,0.0,0.0,0.0,12.210417847250824,0.0,0.0,12.667382936112064,0.0,0.0
0530000F3150000F3150000F,0.0,30.544405484066708,0.0,0.0,0.0,0.0,6.380576222945996,0.0,0.0
00A2000F2207000F2207000F,0.0,0.0,5.967802718742935,-0.20562867281413824,0.0,-0.2965096164752836,-1.0783466018319459,0.0,-0.5062503876338997
00B2000F3108000F3208000F,0.0,0.0,0.0,0.0,0.4854659974200075,0.0,0.0,0.0,0.0
00C3400F4300C00F4300C00F,0.0,-1.5,0.0,0.0,-7.5,0.0,0.0,0.0,0.0
B210000F3209000F3209000F,19.215428722694483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00A2000F2208000F2207000F,0.0,0.0,0.0,0.0,-1.39899861058471,4.8231409337067745,14.611735372037359,0.0,-3.389505470685692
0623000F3207000F3207000F,0.0,0.0,0.0,0.0,-9.800314371999612,-3.2651035259281014,-5.4063941068109,-4.5,-0.8676860529544985
7200000F2105000F2105000F,0.0,12.05344887350748,0.0,11.778476160350081,0.0,0.0,0.0,13.044292838875617,8.547389797473727
0090000F2106000F2106000F,1.3802768116109605,-1.3578307463751356,0.0,0.0,0.0,0.0,24.936653079818615,0.0,0.0
0082000F2009000F2009000F,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
0080000F2007000F2007000F,0.0,0.0,0.0,-3.0,0.0,0.0,4.39023460801471,0.0,0.0
00B2100F2508000F3408000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0
0096100F2500900F4400900F,0.0,0.0,0.0,20.0463019243184,0.0,0.0,0.0,0.0,0.0
0086000F3209000F3209000F,0.0,-0.32777466796874943,-7.5,0.0,0.0,0.0,0.0,0.0,0.0
9200000F2107000F3007000F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
